Date,Close_MSFT,Volume_MSFT
2012-05-31,23.42190170288086,39134000.0
2012-06-01,22.828134536743164,56634300.0
2012-06-04,22.908376693725586,47926300.0
2012-06-05,22.87627601623535,45715400.0
2012-06-06,23.550294876098633,46860500.0
2012-06-07,23.453989028930664,37792800.0
2012-06-08,23.791006088256836,42551100.0
2012-06-11,23.189208984375,46361900.0
2012-06-12,23.50214195251465,35337900.0
2012-06-13,23.37376594543457,32984600.0
2012-06-14,23.542264938354492,39458900.0
2012-06-15,24.0878963470459,62314400.0
2012-06-18,23.943466186523438,58679900.0
2012-06-19,24.633522033691406,75725800.0
2012-06-20,24.818069458007812,36257100.0
2012-06-21,24.184186935424805,48456600.0
2012-06-22,24.633522033691406,45098100.0
2012-06-25,23.967529296875,42217200.0
2012-06-26,24.0878963470459,38421300.0
2012-06-27,24.208253860473633,33781700.0
2012-06-28,23.999629974365234,45328400.0
2012-06-29,24.545255661010742,55227200.0
2012-07-02,24.52118492126465,30589100.0
2012-07-03,24.68166160583496,20938100.0
2012-07-05,24.633522033691406,28801900.0
2012-07-06,24.224294662475586,38294800.0
2012-07-09,24.071847915649414,30680800.0
2012-07-10,23.86321258544922,37534100.0
2012-07-11,23.510168075561523,39184900.0
2012-07-12,22.972562789916992,63523600.0
2012-07-13,23.582382202148438,39085000.0
2012-07-16,23.62250518798828,27900600.0
2012-07-17,23.79902458190918,33771300.0
2012-07-18,24.43292236328125,41090400.0
2012-07-19,24.609453201293945,46663200.0
2012-07-20,24.168136596679688,64021700.0
2012-07-23,23.494112014770508,55151900.0
2012-07-24,23.38981056213379,47723300.0
2012-07-25,23.133039474487305,45579500.0
2012-07-26,23.397838592529297,45301400.0
2012-07-27,23.8792724609375,44242600.0
2012-07-30,23.78297996520996,28905000.0
2012-07-31,23.64657211303711,37620900.0
2012-08-01,23.59842872619629,31721800.0
2012-08-02,23.42190170288086,39520500.0
2012-08-03,23.87124252319336,35859400.0
2012-08-06,24.031723022460938,27471800.0
2012-08-07,24.280467987060547,28002900.0
2012-08-08,24.336633682250977,26257600.0
2012-08-09,24.473039627075195,24920800.0
2012-08-10,24.40884780883789,27810300.0
2012-08-13,24.384775161743164,23049100.0
2012-08-14,24.3363094329834,34551400.0
2012-08-15,24.392852783203125,24351000.0
2012-08-16,24.861326217651367,35787200.0
2012-08-17,24.958255767822266,32589900.0
2012-08-20,24.82901954650879,23737700.0
2012-08-21,24.877473831176758,28822700.0
2012-08-22,24.66747283935547,33437400.0
2012-08-23,24.44131851196289,28355600.0
2012-08-24,24.68363380432129,22943300.0
2012-08-27,24.788633346557617,34691100.0
2012-08-28,24.74016761779785,23947900.0
2012-08-29,24.75632667541504,23346800.0
2012-08-30,24.489776611328125,23982100.0
2012-08-31,24.893632888793945,36590100.0
2012-09-04,24.546314239501953,48556700.0
2012-09-05,24.546314239501953,33650000.0
2012-09-06,25.32172393798828,48371700.0
2012-09-07,24.998638153076172,42649100.0
2012-09-10,24.812868118286133,40524000.0
2012-09-11,24.869401931762695,25191800.0
2012-09-12,24.861326217651367,32775800.0
2012-09-13,24.990554809570312,45047300.0
2012-09-14,25.208642959594727,51422800.0
2012-09-17,25.208642959594727,36488500.0
2012-09-18,25.184404373168945,34542700.0
2012-09-19,25.07940673828125,48871900.0
2012-09-20,25.402496337890625,45543000.0
2012-09-21,25.192485809326172,102348900.0
2012-09-24,24.861326217651367,46825900.0
2012-09-25,24.546314239501953,54266400.0
2012-09-26,24.368627548217773,54672000.0
2012-09-27,24.360544204711914,47129900.0
2012-09-28,24.03746795654297,54229300.0
2012-10-01,23.819381713867188,54042700.0
2012-10-02,23.95669174194336,43338900.0
2012-10-03,24.118242263793945,46655900.0
2012-10-04,24.255544662475586,43634900.0
2012-10-05,24.110153198242188,41133900.0
2012-10-08,24.053617477416992,29752000.0
2012-10-09,23.649761199951172,45121100.0
2012-10-10,23.40744400024414,47227100.0
2012-10-11,23.38321304321289,41488500.0
2012-10-12,23.58514404296875,46464700.0
2012-10-15,23.83553695678711,42440200.0
2012-10-16,23.819381713867188,47739400.0
2012-10-17,23.90015411376953,44206100.0
2012-10-18,23.827457427978516,59238500.0
2012-10-19,23.132829666137695,90470800.0
2012-10-22,22.615896224975586,83374000.0
2012-10-23,22.656274795532227,64414800.0
2012-10-24,22.53511619567871,53320400.0
2012-10-25,22.518964767456055,54084300.0
2012-10-26,22.785507202148438,57790000.0
2012-10-31,23.05204963684082,69464100.0
2012-11-01,23.843612670898438,72047900.0
2012-11-02,23.827457427978516,57131600.0
2012-11-05,23.93246078491211,38070800.0
2012-11-06,24.118242263793945,43401500.0
2012-11-07,23.48821258544922,57871800.0
2012-11-08,23.270137786865234,49841800.0
2012-11-09,23.28629493713379,43291200.0
2012-11-12,22.793594360351562,61112300.0
2012-11-13,22.060678482055664,131689200.0
2012-11-14,21.85708999633789,76086100.0
2012-11-15,21.71050453186035,50955600.0
2012-11-16,21.59650230407715,64083300.0
2012-11-19,21.76750946044922,57179300.0
2012-11-20,21.751224517822266,47070400.0
2012-11-21,21.946664810180664,66360300.0
2012-11-23,22.55742835998535,57845700.0
2012-11-26,22.30497932434082,85198700.0
2012-11-27,22.052534103393555,45018600.0
2012-11-28,22.28055191040039,53018400.0
2012-11-29,21.946664810180664,69551400.0
2012-11-30,21.677934646606445,83690200.0
2012-12-03,21.523202896118164,53173800.0
2012-12-04,21.474342346191406,49777500.0
2012-12-05,21.718647003173828,68283800.0
2012-12-06,21.76750946044922,39182300.0
2012-12-07,21.54763412475586,46162100.0
2012-12-10,21.938518524169922,47031100.0
2012-12-11,22.24797821044922,52282800.0
2012-12-12,22.182828903198242,43966300.0
2012-12-13,22.076967239379883,45080100.0
2012-12-14,21.832656860351562,42077500.0
2012-12-17,22.068817138671875,42046100.0
2012-12-18,22.443418502807617,50486900.0
2012-12-19,22.239826202392578,53519900.0
2012-12-20,22.541141510009766,52607300.0
2012-12-21,22.353839874267578,98776500.0
2012-12-24,22.0362491607666,20842400.0
2012-12-26,21.873374938964844,31631100.0
2012-12-27,21.95480728149414,39394000.0
2012-12-28,21.620929718017578,28239900.0
2012-12-31,21.751224517822266,42749500.0
2013-01-02,22.492280960083008,52899300.0
2013-01-03,22.190977096557617,48294400.0
2013-01-04,21.775651931762695,52521100.0
2013-01-07,21.73493003845215,37110400.0
2013-01-08,21.620929718017578,44703100.0
2013-01-09,21.74308204650879,49047900.0
2013-01-10,21.54763412475586,71431300.0
2013-01-11,21.84894371032715,55512100.0
2013-01-14,21.89780044555664,48324400.0
2013-01-15,22.158397674560547,48244500.0
2013-01-16,22.01996421813965,41077400.0
2013-01-17,22.190977096557617,51685900.0
2013-01-18,22.190977096557617,52167700.0
2013-01-22,22.109533309936523,58650600.0
2013-01-23,22.4841365814209,50387700.0
2013-01-24,22.500423431396484,101739300.0
2013-01-25,22.70400619506836,81847700.0
2013-01-28,22.728445053100586,56056500.0
2013-01-29,22.809873580932617,49242600.0
2013-01-30,22.679580688476562,43580500.0
2013-01-31,22.353839874267578,50530000.0
2013-02-01,22.744728088378906,55565900.0
2013-02-04,22.345693588256836,50540000.0
2013-02-05,22.394559860229492,35410400.0
2013-02-06,22.264263153076172,41889600.0
2013-02-07,22.215402603149414,38028300.0
2013-02-08,22.435272216796875,33318500.0
2013-02-11,22.68773078918457,32247700.0
2013-02-12,22.70400619506836,35990900.0
2013-02-13,22.82615852355957,41715600.0
2013-02-14,22.83430290222168,32663200.0
2013-02-15,22.809873580932617,49650900.0
2013-02-19,23.03156280517578,38781400.0
2013-02-20,22.883769989013672,44110200.0
2013-02-21,22.571760177612305,49078500.0
2013-02-22,22.793460845947266,31425900.0
2013-02-25,22.473230361938477,48011800.0
2013-02-26,22.473230361938477,49923300.0
2013-02-27,22.83451271057129,36394700.0
2013-02-28,22.826297760009766,35840200.0
2013-03-01,22.949464797973633,34849700.0
2013-03-04,23.113676071166992,38157500.0
2013-03-05,23.277894973754883,41432200.0
2013-03-06,23.064414978027344,51448500.0
2013-03-07,23.105466842651367,29196700.0
2013-03-08,22.990514755249023,37667800.0
2013-03-11,22.883769989013672,36627500.0
2013-03-12,22.916616439819336,39255200.0
2013-03-13,22.924821853637695,29093400.0
2013-03-14,23.105466842651367,55914800.0
2013-03-15,23.023359298706055,92710300.0
2013-03-18,23.07262420654297,44809400.0
2013-03-19,23.138317108154297,51901600.0
2013-03-20,23.25326156616211,35447800.0
2013-03-21,23.080841064453125,34233200.0
2013-03-22,23.195783615112305,28720900.0
2013-03-25,23.12188720703125,44154000.0
2013-03-26,23.12188720703125,27824300.0
2013-03-27,23.29431915283203,36047400.0
2013-03-28,23.49138641357422,55453800.0
2013-04-01,23.49138641357422,29201100.0
2013-04-02,23.647384643554688,28456500.0
2013-04-03,23.4503231048584,35062800.0
2013-04-04,23.483173370361328,45263200.0
2013-04-05,23.565277099609375,50927300.0
2013-04-08,23.47495460510254,34759500.0
2013-04-09,24.31247329711914,77733800.0
2013-04-10,24.862598419189453,71116700.0
2013-04-11,23.762344360351562,130923200.0
2013-04-12,23.639179229736328,62886300.0
2013-04-15,23.557069778442383,56332900.0
2013-04-16,23.786975860595703,52797300.0
2013-04-17,23.67201805114746,52840700.0
2013-04-18,23.639179229736328,56906600.0
2013-04-19,24.44384765625,99790700.0
2013-04-22,25.3142032623291,137904000.0
2013-04-23,25.125350952148438,59126900.0
2013-04-24,26.07781219482422,90946600.0
2013-04-25,26.225608825683594,110700200.0
2013-04-26,26.102447509765625,47799300.0
2013-04-29,26.775737762451172,59116400.0
2013-04-30,27.178075790405273,75165200.0
2013-05-01,26.866058349609375,54330900.0
2013-05-02,27.227338790893555,46059500.0
2013-05-03,27.4982967376709,46784600.0
2013-05-06,27.711776733398438,40978300.0
2013-05-07,27.350502014160156,43078300.0
2013-05-08,27.087751388549805,51595700.0
2013-05-09,26.816791534423828,46417800.0
2013-05-10,26.841428756713867,36394900.0
2013-05-13,27.12059783935547,36027600.0
2013-05-14,27.724201202392578,56870100.0
2013-05-15,27.988784790039062,46303900.0
2013-05-16,28.1789608001709,59382900.0
2013-05-17,28.83216667175293,60666700.0
2013-05-20,29.005821228027344,54020800.0
2013-05-21,28.815643310546875,48702400.0
2013-05-22,28.617191314697266,66047500.0
2013-05-23,28.236846923828125,51102700.0
2013-05-24,28.3360652923584,33174400.0
2013-05-28,28.95619773864746,48212100.0
2013-05-29,28.84044075012207,38412200.0
2013-05-30,28.9644718170166,51131000.0
2013-05-31,28.856979370117188,56165700.0
2013-06-03,29.427505493164062,51252600.0
2013-06-04,28.931396484375,65529500.0
2013-06-05,28.757753372192383,46025100.0
2013-06-06,28.90658187866211,37618500.0
2013-06-07,29.49364471435547,40757300.0
2013-06-10,29.328285217285156,35994500.0
2013-06-11,28.807355880737305,39435900.0
2013-06-12,28.939661026000977,37372700.0
2013-06-13,28.70815086364746,45654900.0
2013-06-14,28.44355010986328,53192600.0
2013-06-17,28.939661026000977,49670100.0
2013-06-18,28.923114776611328,28616500.0
2013-06-19,28.60066032409668,30816200.0
2013-06-20,27.69112205505371,54493700.0
2013-06-21,27.50921630859375,85338500.0
2013-06-24,27.88129234313965,56109000.0
2013-06-25,27.839956283569336,44073400.0
2013-06-26,28.40220832824707,48665900.0
2013-06-27,28.625463485717773,28993100.0
2013-06-28,28.559307098388672,65545500.0
2013-07-01,28.410486221313477,31055400.0
2013-07-02,28.063201904296875,37630000.0
2013-07-03,28.12108612060547,15994400.0
2013-07-05,28.28645133972168,26085900.0
2013-07-08,28.385669708251953,32396900.0
2013-07-09,28.40220832824707,25318500.0
2013-07-10,28.69159507751465,29658800.0
2013-07-11,29.510190963745117,53638300.0
2013-07-12,29.49364471435547,35501200.0
2013-07-15,29.907058715820312,34142600.0
2013-07-16,29.989765167236328,36378500.0
2013-07-17,29.551528930664062,37285100.0
2013-07-18,29.303466796875,49547100.0
2013-07-19,25.963008880615234,248428500.0
2013-07-22,26.467388153076172,79040700.0
2013-07-23,26.310285568237305,65810400.0
2013-07-24,26.42604637145996,52803100.0
2013-07-25,25.954740524291992,63213000.0
2013-07-26,26.144920349121094,38633600.0
2013-07-29,26.078771591186523,28870700.0
2013-07-30,26.335092544555664,45799500.0
2013-07-31,26.32682228088379,43898400.0
2013-08-01,26.186264038085938,42557900.0
2013-08-02,26.3681640625,29199900.0
2013-08-05,26.211069107055664,30984000.0
2013-08-06,26.111839294433594,36331500.0
2013-08-07,26.508726119995117,38078600.0
2013-08-08,27.195018768310547,59034400.0
2013-08-09,27.037921905517578,26800700.0
2013-08-12,27.178476333618164,25493700.0
2013-08-13,26.837081909179688,39464100.0
2013-08-14,26.937000274658203,48519600.0
2013-08-15,26.470705032348633,33338000.0
2013-08-16,26.479032516479492,32866300.0
2013-08-19,26.13763427734375,27902500.0
2013-08-20,26.329151153564453,22979600.0
2013-08-21,26.320823669433594,37409100.0
2013-08-22,26.970306396484375,31169900.0
2013-08-23,28.935415267944336,225493800.0
2013-08-26,28.43581771850586,72786800.0
2013-08-27,27.694734573364258,58522300.0
2013-08-28,27.494903564453125,44257400.0
2013-08-29,27.936214447021484,45284700.0
2013-08-30,27.811311721801758,42790200.0
2013-09-03,26.54564666748047,154507000.0
2013-09-04,25.97943115234375,142320600.0
2013-09-05,26.004405975341797,71644900.0
2013-09-06,25.937793731689453,75434900.0
2013-09-09,26.362455368041992,49628500.0
2013-09-10,26.970306396484375,56881200.0
2013-09-11,27.261749267578125,39087500.0
2013-09-12,27.220117568969727,32860200.0
2013-09-13,27.50322151184082,40899000.0
2013-09-16,27.31170082092285,52839700.0
2013-09-17,27.419958114624023,84716500.0
2013-09-18,27.74469757080078,64099900.0
2013-09-19,28.011146545410156,42026600.0
2013-09-20,27.303380966186523,102904900.0
2013-09-23,27.261749267578125,39826100.0
2013-09-24,27.020273208618164,40685000.0
2013-09-25,27.070226669311523,28907500.0
2013-09-26,27.286725997924805,28504000.0
2013-09-27,27.70306396484375,55348000.0
2013-09-30,27.711380004882812,39839500.0
2013-10-01,27.96119499206543,36718700.0
2013-10-02,28.244295120239258,46946800.0
2013-10-03,28.1943416595459,38703800.0
2013-10-04,28.21099281311035,33008100.0
2013-10-07,27.728042602539062,35069300.0
2013-10-08,27.486560821533203,41017600.0
2013-10-09,27.536523818969727,35878600.0
2013-10-10,28.111064910888672,42875100.0
2013-10-11,28.419164657592773,30033300.0
2013-10-14,28.685617446899414,27757900.0
2013-10-15,28.718931198120117,47097800.0
2013-10-16,28.843826293945312,35111600.0
2013-10-17,29.07697868347168,31359200.0
2013-10-18,29.110273361206055,41811700.0
2013-10-21,29.1352596282959,27433500.0
2013-10-22,28.79386329650879,40438500.0
2013-10-23,28.111064910888672,58600500.0
2013-10-24,28.0777645111084,53209700.0
2013-10-25,29.751436233520508,113494000.0
2013-10-28,29.618200302124023,38383600.0
2013-10-29,29.576589584350586,31702200.0
2013-10-30,29.593229293823242,36997700.0
2013-10-31,29.4849853515625,41682300.0
2013-11-01,29.584915161132812,40264600.0
2013-11-04,29.926294326782227,28060700.0
2013-11-05,30.509170532226562,51681900.0
2013-11-06,31.79149627685547,88948800.0
2013-11-07,31.225278854370117,60437400.0
2013-11-08,31.45842170715332,36737800.0
2013-11-11,31.300209045410156,26872500.0
2013-11-12,31.10870361328125,31651600.0
2013-11-13,31.77483558654785,44957600.0
2013-11-14,31.658267974853516,46183700.0
2013-11-15,31.50838279724121,50601300.0
2013-11-18,30.9754695892334,53277500.0
2013-11-19,30.82445526123047,44275000.0
2013-11-20,31.109708786010742,32229900.0
2013-11-21,31.37818145751953,23064700.0
2013-11-22,31.52080726623535,27982000.0
2013-11-25,31.579532623291016,30646800.0
2013-11-26,31.336233139038086,34465300.0
2013-11-27,31.54597282409668,26002100.0
2013-11-29,31.990646362304688,22090400.0
2013-12-02,32.25912094116211,42950400.0
2013-12-03,32.14166259765625,52109800.0
2013-12-04,32.670223236083984,51983600.0
2013-12-05,31.881574630737305,116305000.0
2013-12-06,32.1836051940918,36457300.0
2013-12-09,32.47726058959961,30286000.0
2013-12-10,31.973857879638672,37828600.0
2013-12-11,31.55436897277832,39853400.0
2013-12-12,31.2271728515625,36012800.0
2013-12-13,30.782501220703125,40066100.0
2013-12-16,30.950294494628906,31734200.0
2013-12-17,30.63987922668457,45687700.0
2013-12-18,30.690208435058594,63192100.0
2013-12-19,30.41335678100586,34160100.0
2013-12-20,30.874786376953125,62649100.0
2013-12-23,30.723773956298828,25128700.0
2013-12-24,31.109708786010742,14243000.0
2013-12-26,31.411739349365234,17612800.0
2013-12-27,31.28590202331543,14563000.0
2013-12-30,31.28590202331543,16290500.0
2013-12-31,31.386571884155273,17503500.0
2014-01-02,31.176836013793945,30632200.0
2014-01-03,30.967082977294922,31134800.0
2014-01-06,30.312660217285156,43603700.0
2014-01-07,30.547592163085938,35802800.0
2014-01-08,30.002243041992188,59971700.0
2014-01-09,29.80928611755371,36516300.0
2014-01-10,30.23715591430664,40548800.0
2014-01-13,29.34781837463379,45901900.0
2014-01-14,30.019014358520508,41623300.0
2014-01-15,30.841232299804688,44812600.0
2014-01-16,30.950294494628906,38018700.0
2014-01-17,30.522415161132812,46267500.0
2014-01-21,30.346216201782227,31567300.0
2014-01-22,30.144874572753906,21904300.0
2014-01-23,30.253938674926758,43954000.0
2014-01-24,30.8831844329834,76395500.0
2014-01-27,30.228771209716797,44420800.0
2014-01-28,30.430133819580078,36205500.0
2014-01-29,30.75733757019043,52745900.0
2014-01-30,30.925132751464844,35036300.0
2014-01-31,31.747339248657227,93162300.0
2014-02-03,30.606300354003906,64063100.0
2014-02-04,30.497255325317383,54697900.0
2014-02-05,30.052595138549805,55814400.0
2014-02-06,30.3546199798584,35351800.0
2014-02-07,30.67344093322754,33260500.0
2014-02-10,30.874786376953125,26767000.0
2014-02-11,31.18521499633789,32141400.0
2014-02-12,31.436914443969727,27051800.0
2014-02-13,31.55436897277832,37635500.0
2014-02-14,31.56275749206543,31407500.0
2014-02-18,31.630382537841797,32834000.0
2014-02-19,31.706462860107422,29750400.0
2014-02-20,31.909318923950195,27526100.0
2014-02-21,32.1037483215332,38021300.0
2014-02-24,31.858612060546875,32085100.0
2014-02-25,31.7318115234375,30736500.0
2014-02-26,31.672645568847656,41041800.0
2014-02-27,32.00230026245117,33903400.0
2014-02-28,32.38267517089844,41215000.0
2014-03-03,31.9346866607666,29717500.0
2014-03-04,32.467220306396484,26802400.0
2014-03-05,32.21363067626953,20520100.0
2014-03-06,32.247432708740234,23582200.0
2014-03-07,32.03611755371094,26591600.0
2014-03-10,31.968502044677734,19006600.0
2014-03-11,32.13755798339844,25216400.0
2014-03-12,32.348876953125,30494100.0
2014-03-13,32.027671813964844,32169700.0
2014-03-14,31.867053985595703,27195600.0
2014-03-17,32.16291046142578,20479600.0
2014-03-18,33.43082809448242,64063900.0
2014-03-19,33.19415283203125,35597200.0
2014-03-20,34.09014892578125,59269800.0
2014-03-21,33.94645690917969,80721800.0
2014-03-24,34.23383331298828,46098400.0
2014-03-25,34.098602294921875,43193100.0
2014-03-26,33.633697509765625,41977500.0
2014-03-27,33.270240783691406,35369200.0
2014-03-28,34.06477355957031,43472700.0
2014-03-31,34.648033142089844,46886300.0
2014-04-01,35.011497497558594,32605000.0
2014-04-02,34.952335357666016,28666700.0
2014-04-03,34.66493225097656,30139600.0
2014-04-04,33.701316833496094,51409600.0
2014-04-07,33.64214324951172,37559600.0
2014-04-08,33.6590576171875,35918600.0
2014-04-09,34.20848846435547,27398700.0
2014-04-10,33.270240783691406,45960800.0
2014-04-11,33.143436431884766,34330200.0
2014-04-14,33.11808395385742,32006600.0
2014-04-15,33.59988784790039,33968700.0
2014-04-16,34.149314880371094,30615800.0
2014-04-17,33.819664001464844,36688400.0
2014-04-21,33.7604866027832,22221200.0
2014-04-22,33.80276107788086,27056700.0
2014-04-23,33.54916763305664,24602800.0
2014-04-24,33.69286346435547,42381600.0
2014-04-25,33.73512649536133,56876800.0
2014-04-28,34.54660415649414,50610200.0
2014-04-29,34.242286682128906,29636200.0
2014-04-30,34.149314880371094,35458700.0
2014-05-01,33.811214447021484,28787400.0
2014-05-02,33.54916763305664,43416600.0
2014-05-05,33.32940673828125,22460900.0
2014-05-06,33.01664352416992,27112400.0
2014-05-07,33.3209342956543,41744500.0
2014-05-08,33.50690460205078,32120400.0
2014-05-09,33.4223747253418,29647600.0
2014-05-12,33.78583908081055,22782600.0
2014-05-13,34.407257080078125,27004800.0
2014-05-14,34.254032135009766,18818700.0
2014-05-15,33.70924377441406,37793200.0
2014-05-16,33.90502166748047,29867100.0
2014-05-19,33.83692932128906,24537400.0
2014-05-20,33.7773323059082,21320900.0
2014-05-21,34.347679138183594,22398700.0
2014-05-22,34.13485336303711,20201800.0
2014-05-23,34.1518669128418,18020000.0
2014-05-27,34.21146011352539,26160600.0
2014-05-28,34.05824661254883,25711500.0
2014-05-29,34.33915328979492,19888200.0
2014-05-30,34.849891662597656,34567600.0
2014-06-02,34.72221755981445,18504300.0
2014-06-03,34.296592712402344,18068900.0
2014-06-04,34.32213592529297,23209000.0
2014-06-05,35.07974624633789,31865200.0
2014-06-06,35.3095703125,24060500.0
2014-06-09,35.13080978393555,15019200.0
2014-06-10,34.99460983276367,15117700.0
2014-06-11,34.78181457519531,18040000.0
2014-06-12,34.54345703125,29818900.0
2014-06-13,35.096763610839844,26310000.0
2014-06-16,35.32659149169922,24205300.0
2014-06-17,35.479820251464844,22518600.0
2014-06-18,35.454288482666016,27097000.0
2014-06-19,35.33510208129883,19828200.0
2014-06-20,35.479820251464844,47764900.0
2014-06-23,35.74370193481445,18743900.0
2014-06-24,35.53940963745117,26509100.0
2014-06-25,35.77774429321289,20049100.0
2014-06-26,35.51388168334961,23604400.0
2014-06-27,35.96503829956055,74640000.0
2014-06-30,35.496849060058594,30793100.0
2014-07-01,35.64156723022461,26917000.0
2014-07-02,35.6671028137207,20208100.0
2014-07-03,35.58198165893555,15969300.0
2014-07-07,35.74370193481445,21952400.0
2014-07-08,35.5649299621582,31218200.0
2014-07-09,35.471309661865234,18445900.0
2014-07-10,35.48833465576172,21854700.0
2014-07-11,35.828834533691406,24083000.0
2014-07-14,35.87138748168945,21881100.0
2014-07-15,36.135284423828125,28748700.0
2014-07-16,37.5228157043457,63318000.0
2014-07-17,37.90586471557617,82180300.0
2014-07-18,38.04206466674805,43407500.0
2014-07-21,38.16976547241211,37604400.0
2014-07-22,38.1612434387207,43095800.0
2014-07-23,38.195274353027344,52362900.0
2014-07-24,37.79520797729492,30725300.0
2014-07-25,37.880332946777344,26737700.0
2014-07-28,37.429168701171875,29684200.0
2014-07-29,37.361083984375,27763100.0
2014-07-30,37.09719467163086,31921400.0
2014-07-31,36.739662170410156,31537500.0
2014-08-01,36.48428726196289,31170300.0
2014-08-04,36.91841506958008,34277400.0
2014-08-05,36.67157745361328,26266400.0
2014-08-06,36.38214874267578,24634000.0
2014-08-07,36.79925537109375,30314900.0
2014-08-08,36.77372360229492,28942700.0
2014-08-11,36.77372360229492,20351600.0
2014-08-12,37.046104431152344,21431100.0
2014-08-13,37.5228157043457,22889500.0
2014-08-14,37.684539794921875,19313200.0
2014-08-15,38.12718963623047,41611300.0
2014-08-18,38.39959716796875,26891100.0
2014-08-19,38.82786560058594,28139500.0
2014-08-20,38.50238037109375,24770500.0
2014-08-21,38.733638763427734,22285500.0
2014-08-22,38.6737060546875,18294500.0
2014-08-25,38.69082260131836,16910000.0
