Date,Close_META,Volume_META
2012-08-23,19.400135040283203,32813700.0
2012-08-24,19.370195388793945,29622200.0
2012-08-27,19.110727310180664,20704000.0
2012-08-28,19.30034065246582,25417000.0
2012-08-29,19.06083106994629,16124700.0
2012-08-30,19.050851821899414,30647500.0
2012-08-31,18.02296257019043,58764200.0
2012-09-04,17.693639755249023,46622400.0
2012-09-05,18.541898727416992,60781800.0
2012-09-06,18.921117782592773,46066500.0
2012-09-07,18.941078186035156,36371700.0
2012-09-10,18.771425247192383,24797800.0
2012-09-11,19.390155792236328,50508200.0
2012-09-12,20.8870792388916,121584000.0
2012-09-13,20.66752815246582,65041600.0
2012-09-14,21.954883575439453,72819800.0
2012-09-17,21.475868225097656,50667600.0
2012-09-18,21.825151443481445,36760500.0
2012-09-19,23.242238998413086,78782800.0
2012-09-20,22.543672561645508,57248900.0
2012-09-21,22.813121795654297,51218100.0
2012-09-24,20.74736785888672,79106500.0
2012-09-25,20.238412857055664,46291700.0
2012-09-26,20.577714920043945,38271900.0
2012-09-27,20.278329849243164,30215900.0
2012-09-28,21.615581512451172,65486000.0
2012-10-01,21.94490623474121,51262700.0
2012-10-02,22.22433090209961,29341400.0
2012-10-03,21.785232543945312,32000100.0
2012-10-04,21.904987335205078,46892100.0
2012-10-05,20.86711883544922,40529300.0
2012-10-08,20.358163833618164,32236700.0
2012-10-09,20.188514709472656,27161800.0
2012-10-10,19.59972381591797,39321800.0
2012-10-11,19.709497451782227,21817300.0
2012-10-12,19.479970932006836,18809400.0
2012-10-15,19.479970932006836,20189700.0
2012-10-16,19.440052032470703,21834700.0
2012-10-17,19.839231491088867,44074500.0
2012-10-18,18.941078186035156,52157400.0
2012-10-19,18.961034774780273,34835000.0
2012-10-22,19.280380249023438,32447300.0
2012-10-23,19.460010528564453,78381200.0
2012-10-24,23.182361602783203,228949900.0
2012-10-25,22.513734817504883,76142000.0
2012-10-26,21.895008087158203,73175800.0
2012-10-31,21.066709518432617,99378200.0
2012-11-01,21.16650390625,37713900.0
2012-11-02,21.136566162109375,38344400.0
2012-11-05,21.2064208984375,31806700.0
2012-11-06,21.1265869140625,29062700.0
2012-11-07,20.428020477294922,33396800.0
2012-11-08,19.949007034301758,34254600.0
2012-11-09,19.170604705810547,42295500.0
2012-11-12,20.028841018676758,67349200.0
2012-11-13,19.819272994995117,71775100.0
2012-11-14,22.314146041870117,229751000.0
2012-11-15,22.124536514282227,78857700.0
2012-11-16,23.51168441772461,107182200.0
2012-11-19,22.872997283935547,85021300.0
2012-11-20,23.052627563476562,46655300.0
2012-11-21,24.270126342773438,89862400.0
2012-11-23,23.950782775878906,29520900.0
2012-11-26,25.886804580688477,123865000.0
2012-11-27,26.096372604370117,85760600.0
2012-11-28,26.305944442749023,49205600.0
2012-11-29,27.263975143432617,88759700.0
2012-11-30,27.94257926940918,127049600.0
2012-12-03,26.984548568725586,123526100.0
2012-12-04,27.4036865234375,72869200.0
2012-12-05,27.653173446655273,58976300.0
2012-12-06,26.914691925048828,46001500.0
2012-12-07,27.433624267578125,51751900.0
2012-12-10,27.782907485961914,50608500.0
2012-12-11,27.92262077331543,77099100.0
2012-12-12,27.523441314697266,46704200.0
2012-12-13,28.182086944580078,81051600.0
2012-12-14,26.755020141601562,91631600.0
2012-12-17,26.69514274597168,57742500.0
2012-12-18,27.653173446655273,60512900.0
2012-12-19,27.353790283203125,61390300.0
2012-12-20,27.303892135620117,35574800.0
2012-12-21,26.206148147583008,54555200.0
2012-12-24,26.874774932861328,28230100.0
2012-12-26,26.45563507080078,33175400.0
2012-12-27,25.996578216552734,43481700.0
2012-12-28,25.85686492919922,56574800.0
2012-12-31,26.565410614013672,60374500.0
2013-01-02,27.94257926940918,69846400.0
2013-01-03,27.71305274963379,63140600.0
2013-01-04,28.701021194458008,72715400.0
2013-01-07,29.359668731689453,83781800.0
2013-01-08,29.00040626525879,45871300.0
2013-01-09,30.527267456054688,104787700.0
2013-01-10,31.235811233520508,95316400.0
2013-01-11,31.654951095581055,89598000.0
2013-01-14,30.886531829833984,98892800.0
2013-01-15,30.038272857666016,173242600.0
2013-01-16,29.788785934448242,75332700.0
2013-01-17,30.078189849853516,40256700.0
2013-01-18,29.59917640686035,49631500.0
2013-01-22,30.666980743408203,55243300.0
2013-01-23,30.756797790527344,48899800.0
2013-01-24,31.01626205444336,43845100.0
2013-01-25,31.47532081604004,54363600.0
2013-01-28,32.403411865234375,59682500.0
2013-01-29,30.726858139038086,72976500.0
2013-01-30,31.175935745239258,87682100.0
2013-01-31,30.916467666625977,190744900.0
2013-02-01,29.669031143188477,85856700.0
2013-02-04,28.05235481262207,92362200.0
2013-02-05,28.581266403198242,47948200.0
2013-02-06,28.99042510986328,38375900.0
2013-02-07,28.591245651245117,34540100.0
2013-02-08,28.491451263427734,37708800.0
2013-02-11,28.20204734802246,37361800.0
2013-02-12,27.313873291015625,93498700.0
2013-02-13,27.852764129638672,50164000.0
2013-02-14,28.44155502319336,35615800.0
2013-02-15,28.261924743652344,33109300.0
2013-02-19,28.87067222595215,49396400.0
2013-02-20,28.401636123657227,42098200.0
2013-02-21,27.224058151245117,49642300.0
2013-02-22,27.074363708496094,36350200.0
2013-02-25,27.21407699584961,34652000.0
2013-02-26,27.333829879760742,31611700.0
2013-02-27,26.814897537231445,44319700.0
2013-02-28,27.19411849975586,83027800.0
2013-03-01,27.723031997680664,54064800.0
2013-03-04,27.66315460205078,32400700.0
2013-03-05,27.463565826416016,40622200.0
2013-03-06,27.393709182739258,33532600.0
2013-03-07,28.521390914916992,74540200.0
2013-03-08,27.902660369873047,44198900.0
2013-03-11,28.082290649414062,35642100.0
2013-03-12,27.772930145263672,27569600.0
2013-03-13,27.02446746826172,39619500.0
2013-03-14,26.984548568725586,27646400.0
2013-03-15,26.595348358154297,31597400.0
2013-03-18,26.4356746673584,26653700.0
2013-03-19,26.49555206298828,25254200.0
2013-03-20,25.806968688964844,44006500.0
2013-03-21,25.687213897705078,24336100.0
2013-03-22,25.677234649658203,18456300.0
2013-03-25,25.07846450805664,39199000.0
2013-03-26,25.158300399780273,26957200.0
2013-03-27,26.036495208740234,52297400.0
2013-03-28,25.527544021606445,28585700.0
2013-04-01,25.477645874023438,22249300.0
2013-04-02,25.367870330810547,35153300.0
2013-04-03,26.196168899536133,48195200.0
2013-04-04,27.01448631286621,82016800.0
2013-04-05,27.333829879760742,64566600.0
2013-04-08,26.794939041137695,27256000.0
2013-04-09,26.535470962524414,21311100.0
2013-04-10,27.51346206665039,45949400.0
2013-04-11,27.962539672851562,33368500.0
2013-04-12,27.343809127807617,28697400.0
2013-04-15,26.46561622619629,30275400.0
2013-04-16,26.864795684814453,27365900.0
2013-04-17,26.575389862060547,26440600.0
2013-04-18,25.637317657470703,39059000.0
2013-04-19,25.677234649658203,20380900.0
2013-04-22,25.9167423248291,25687600.0
2013-04-23,25.92672348022461,25191500.0
2013-04-24,26.056455612182617,19729900.0
2013-04-25,26.086393356323242,17150000.0
2013-04-26,26.794939041137695,33018000.0
2013-04-29,26.924671173095703,29201100.0
2013-04-30,27.71305274963379,36245700.0
2013-05-01,27.373750686645508,64567600.0
2013-05-02,28.91059112548828,104257000.0
2013-05-03,28.251943588256836,58506400.0
2013-05-06,27.51346206665039,43939400.0
2013-05-07,26.834854125976562,41259100.0
2013-05-08,27.06438636779785,34654900.0
2013-05-09,26.984548568725586,33457200.0
2013-05-10,26.625288009643555,30847100.0
2013-05-13,26.764999389648438,29068800.0
2013-05-14,27.01448631286621,24930300.0
2013-05-15,26.54545021057129,30299800.0
2013-05-16,26.076414108276367,35499100.0
2013-05-17,26.196168899536133,29462700.0
2013-05-20,25.70717430114746,42402900.0
2013-05-21,25.607378005981445,26261300.0
2013-05-22,25.1084041595459,45314500.0
2013-05-23,25.008607864379883,37663100.0
2013-05-24,24.260147094726562,58727900.0
2013-05-28,24.05057716369629,50079700.0
2013-05-29,23.27217674255371,64237800.0
2013-05-30,24.499652862548828,60733200.0
2013-05-31,24.300064086914062,35925000.0
2013-06-03,23.801090240478516,35733800.0
2013-06-04,23.47176742553711,34760800.0
2013-06-05,22.853036880493164,53819700.0
2013-06-06,22.922895431518555,31260700.0
2013-06-07,23.242238998413086,38699200.0
2013-06-10,24.280107498168945,58393000.0
2013-06-11,23.980722427368164,29885900.0
2013-06-12,23.721254348754883,26445800.0
2013-06-13,23.681337356567383,31189300.0
2013-06-14,23.581541061401367,30677100.0
2013-06-17,23.97074317932129,33664500.0
2013-06-18,24.160350799560547,36709100.0
2013-06-19,24.260147094726562,31790600.0
2013-06-20,23.85098648071289,42765600.0
2013-06-21,24.479698181152344,45833900.0
2013-06-24,23.890905380249023,40626000.0
2013-06-25,24.20026969909668,24713200.0
2013-06-26,24.110454559326172,29890300.0
2013-06-27,24.60942840576172,34694100.0
2013-06-28,24.828977584838867,96778900.0
2013-07-01,24.75912094116211,20582200.0
2013-07-02,24.359941482543945,18394100.0
2013-07-03,24.469717025756836,10404400.0
2013-07-05,24.320024490356445,20229500.0
2013-07-08,24.659326553344727,27064600.0
2013-07-09,25.42774772644043,30387900.0
2013-07-10,25.747089385986328,26721800.0
2013-07-11,25.757070541381836,26777400.0
2013-07-12,25.85686492919922,16537900.0
2013-07-15,26.22610855102539,24234000.0
2013-07-16,26.26602554321289,30817600.0
2013-07-17,26.595348358154297,21518500.0
2013-07-18,26.126314163208008,24806900.0
2013-07-19,25.826927185058594,46539700.0
2013-07-22,25.996578216552734,27526300.0
2013-07-23,26.076414108276367,28221600.0
2013-07-24,26.45563507080078,82635600.0
2013-07-25,34.2895393371582,365457900.0
2013-07-26,33.94025421142578,136028900.0
2013-07-29,35.35734558105469,124718800.0
2013-07-30,37.552833557128906,173582800.0
2013-07-31,36.72452926635742,154828700.0
2013-08-01,37.41312026977539,106066500.0
2013-08-02,37.97196960449219,73058500.0
2013-08-05,39.1096305847168,79994800.0
2013-08-06,38.470943450927734,63950800.0
2013-08-07,38.790287017822266,68854800.0
2013-08-08,38.460968017578125,41301000.0
2013-08-09,38.42104721069336,43532300.0
2013-08-12,38.14162063598633,31161000.0
2013-08-13,36.9440803527832,65379200.0
2013-08-14,36.5748405456543,48423900.0
2013-08-15,36.48502731323242,56521100.0
2013-08-16,37.003963470458984,45840800.0
2013-08-19,37.73246383666992,57609600.0
2013-08-20,38.331233978271484,57995200.0
2013-08-21,38.241416931152344,46116900.0
2013-08-22,38.470943450927734,21931200.0
2013-08-23,40.46684265136719,86442300.0
2013-08-26,41.25522232055664,94162400.0
2013-08-27,39.55870819091797,72695100.0
2013-08-28,40.46684265136719,57918200.0
2013-08-29,41.19534683227539,58303400.0
2013-08-30,41.205326080322266,67735100.0
2013-09-03,41.78413391113281,48774900.0
2013-09-04,41.69432067871094,42581900.0
2013-09-05,42.57251739501953,50035400.0
2013-09-06,43.85987091064453,117535700.0
2013-09-09,43.94968795776367,75794700.0
2013-09-10,43.51058578491211,54540300.0
2013-09-11,44.947635650634766,72328300.0
2013-09-12,44.65822982788086,68072300.0
2013-09-13,44.21913528442383,52765300.0
2013-09-16,42.42282485961914,70424200.0
2013-09-17,44.97757339477539,91934600.0
2013-09-18,45.137245178222656,79317000.0
2013-09-19,45.885704040527344,63972400.0
2013-09-20,47.39261245727539,115508400.0
2013-09-23,47.09322738647461,75177000.0
2013-09-24,48.350643157958984,136716100.0
2013-09-25,49.35857009887695,87879700.0
2013-09-26,50.28666305541992,98220100.0
2013-09-27,51.13492202758789,81410500.0
2013-09-30,50.126991271972656,100095000.0
2013-10-01,50.31660079956055,98114000.0
2013-10-02,50.17688751220703,62834000.0
2013-10-03,49.07914352416992,82045000.0
2013-10-04,50.935333251953125,74447000.0
2013-10-07,50.41639709472656,57204000.0
2013-10-08,47.04332733154297,136081000.0
2013-10-09,46.67408752441406,147297000.0
2013-10-10,48.94940948486328,99774000.0
2013-10-11,49.00929260253906,58428000.0
2013-10-14,49.408470153808594,68781000.0
2013-10-15,49.39848709106445,81167000.0
2013-10-16,51.035125732421875,64678000.0
2013-10-17,52.10293197631836,71522000.0
2013-10-18,54.10881042480469,88260000.0
2013-10-21,53.739566802978516,58235000.0
2013-10-22,52.57196807861328,83204000.0
2013-10-23,51.7935676574707,57207000.0
2013-10-24,52.34244155883789,46775000.0
2013-10-25,51.84346389770508,45085000.0
2013-10-28,50.126991271972656,73472000.0
2013-10-29,49.2986946105957,102143000.0
2013-10-30,48.90949249267578,127073000.0
2013-10-31,50.107032775878906,248809000.0
2013-11-01,49.64797592163086,95033000.0
2013-11-04,48.121116638183594,80371000.0
2013-11-05,50.007240295410156,76835000.0
2013-11-06,49.01926803588867,67889000.0
2013-11-07,47.46247100830078,97128000.0
2013-11-08,47.432525634765625,70731000.0
2013-11-11,46.105255126953125,80910000.0
2013-11-12,46.51441955566406,68196000.0
2013-11-13,48.610111236572266,79245000.0
2013-11-14,48.8895378112793,75117000.0
2013-11-15,48.90949249267578,42453000.0
2013-11-18,45.73601531982422,85910000.0
2013-11-19,46.264930725097656,75602000.0
2013-11-20,46.33478546142578,53933000.0
2013-11-21,46.60423278808594,34886000.0
2013-11-22,46.13519287109375,40545000.0
2013-11-25,44.728084564208984,82565000.0
2013-11-26,45.79589080810547,82016000.0
2013-11-27,46.3946647644043,44993000.0
2013-11-29,46.913597106933594,22953900.0
2013-12-02,46.963497161865234,50774000.0
2013-12-03,46.6341667175293,32086000.0
2013-12-04,48.520294189453125,60890000.0
2013-12-05,48.240867614746094,43855000.0
2013-12-06,47.8416862487793,42938000.0
2013-12-09,48.739845275878906,36056000.0
2013-12-10,50.146949768066406,68479000.0
2013-12-11,49.27873611450195,65776000.0
2013-12-12,51.72371292114258,92723000.0
2013-12-13,53.210655212402344,82641000.0
2013-12-16,53.69965362548828,85119000.0
2013-12-17,54.747501373291016,78751000.0
2013-12-18,55.4560432434082,76003000.0
2013-12-19,54.93710708618164,89753200.0
2013-12-20,55.006961822509766,239824000.0
2013-12-23,57.65153121948242,98297000.0
2013-12-24,57.84113693237305,46617800.0
2013-12-26,57.611610412597656,55101000.0
2013-12-27,55.32630920410156,60466000.0
2013-12-30,53.599857330322266,68307000.0
2013-12-31,54.53792953491211,43076200.0
2014-01-02,54.59780502319336,43195500.0
2014-01-03,54.448116302490234,38246200.0
2014-01-06,57.082698822021484,68852600.0
2014-01-07,57.80121994018555,77207400.0
2014-01-08,58.1105842590332,56682400.0
2014-01-09,57.1026611328125,92253300.0
2014-01-10,57.82118225097656,42449500.0
2014-01-13,55.795345306396484,63010900.0
2014-01-14,57.6215934753418,37503600.0
2014-01-15,57.481876373291016,33663400.0
2014-01-16,57.07271957397461,34541800.0
2014-01-17,56.18454360961914,40849200.0
2014-01-21,58.39000701904297,48669200.0
2014-01-22,57.39206314086914,61352900.0
2014-01-23,56.51386642456055,47951800.0
2014-01-24,54.33833694458008,55200700.0
2014-01-27,53.440181732177734,73924100.0
2014-01-28,55.02692413330078,48191200.0
2014-01-29,53.420223236083984,92995600.0
2014-01-30,60.954742431640625,150178900.0
2014-01-31,62.441688537597656,87794600.0
2014-02-03,61.353919982910156,74866600.0
2014-02-04,62.62131881713867,45985500.0
2014-02-05,62.06246566772461,51685100.0
2014-02-06,62.03252410888672,42086500.0
2014-02-07,64.18809509277344,60704300.0
2014-02-10,63.419677734375,43666100.0
2014-02-11,64.71701049804688,45675600.0
2014-02-12,64.31782531738281,47282100.0
2014-02-13,67.19193267822266,61911700.0
2014-02-14,66.9524154663086,36694900.0
2014-02-18,67.1619873046875,43809900.0
2014-02-19,67.92042541503906,62087100.0
2014-02-20,69.4872055053711,130928900.0
2014-02-21,68.4493408203125,70932400.0
2014-02-24,70.63484954833984,76620300.0
2014-02-25,69.70675659179688,52077000.0
2014-02-26,69.11797332763672,55322700.0
2014-02-27,68.79862213134766,41653700.0
2014-02-28,68.31961059570312,66783700.0
2014-03-03,67.27176666259766,56824100.0
2014-03-04,68.6589126586914,42013500.0
2014-03-05,71.42322540283203,74567700.0
2014-03-06,70.6947250366211,46026500.0
2014-03-07,69.6568603515625,38927000.0
2014-03-10,71.88228607177734,59871600.0
2014-03-11,69.95623779296875,59408300.0
2014-03-12,70.7346420288086,46340500.0
2014-03-13,68.68885040283203,57091000.0
2014-03-14,67.58113098144531,48227000.0
2014-03-17,68.59902954101562,52197000.0
2014-03-18,69.0481185913086,40827000.0
2014-03-19,68.10005187988281,43981000.0
2014-03-20,66.8326644897461,44439000.0
2014-03-21,67.10210418701172,59999900.0
2014-03-24,63.968544006347656,85696000.0
2014-03-25,64.75692749023438,68786000.0
2014-03-26,60.26615905761719,97503900.0
2014-03-27,60.844970703125,112650000.0
2014-03-28,59.886932373046875,67052000.0
2014-03-31,60.1164665222168,53011000.0
2014-04-01,62.49158477783203,59291000.0
2014-04-02,62.59138107299805,66277000.0
2014-04-03,59.368003845214844,83859000.0
2014-04-04,56.63362121582031,125214400.0
2014-04-07,56.83320999145508,108488000.0
2014-04-08,58.0706672668457,78836000.0
2014-04-09,62.282012939453125,100215000.0
2014-04-10,59.03867721557617,114988000.0
2014-04-11,58.409969329833984,91452000.0
2014-04-14,58.76923370361328,72325000.0
2014-04-15,58.96882247924805,108623000.0
2014-04-16,59.5975341796875,78774000.0
2014-04-17,58.819129943847656,88040000.0
2014-04-21,61.114418029785156,60364000.0
2014-04-22,62.90074157714844,60631000.0
2014-04-23,61.23416519165039,95908700.0
2014-04-24,60.74517059326172,138769000.0
2014-04-25,57.591651916503906,92502000.0
2014-04-28,56.024871826171875,107758000.0
2014-04-29,58.0307502746582,75557000.0
2014-04-30,59.657405853271484,76093000.0
2014-05-01,61.024600982666016,82429000.0
2014-05-02,60.33600997924805,54189000.0
2014-05-05,61.09445571899414,46057000.0
2014-05-06,58.409969329833984,55901000.0
2014-05-07,57.272308349609375,78587000.0
2014-05-08,56.64360046386719,61251000.0
2014-05-09,57.12261962890625,52584000.0
2014-05-12,59.707305908203125,48575000.0
2014-05-13,59.707305908203125,48525000.0
2014-05-14,59.10853576660156,47429000.0
2014-05-15,57.80121994018555,56814000.0
2014-05-16,57.90101623535156,47933000.0
2014-05-19,59.08857345581055,43034000.0
2014-05-20,58.439910888671875,53931000.0
2014-05-21,60.3659553527832,58992000.0
2014-05-22,60.39589309692383,54200000.0
2014-05-23,61.224185943603516,38294000.0
2014-05-27,63.34981918334961,55682000.0
2014-05-28,63.379756927490234,47795000.0
2014-05-29,63.69910430908203,42700000.0
2014-05-30,63.170188903808594,45253500.0
2014-06-02,62.95064163208008,35996000.0
2014-06-03,62.74106979370117,32217000.0
2014-06-04,63.21010971069336,36514000.0
2014-06-05,63.0604133605957,47352000.0
2014-06-06,62.371829986572266,42442000.0
2014-06-09,62.75105285644531,37617000.0
2014-06-10,65.63511657714844,69338000.0
2014-06-11,65.64510345458984,44242000.0
2014-06-12,64.15816497802734,55730000.0
2014-06-13,64.36772155761719,29419000.0
2014-06-16,64.05836486816406,31046000.0
2014-06-17,64.26792907714844,27715000.0
2014-06-18,65.46546936035156,35570000.0
2014-06-19,64.20805358886719,34245000.0
2014-06-20,64.36772155761719,46466000.0
2014-06-23,65.23594665527344,34560000.0
2014-06-24,65.5852279663086,57335000.0
2014-06-25,67.30169677734375,44308000.0
2014-06-26,66.9923324584961,47714000.0
2014-06-27,67.46136474609375,46461000.0
2014-06-30,67.15200805664062,27102800.0
2014-07-01,67.92042541503906,33243000.0
2014-07-02,66.31372833251953,41895000.0
2014-07-03,66.15406036376953,25203200.0
2014-07-07,65.15611267089844,28745000.0
2014-07-08,62.63129425048828,68926000.0
2014-07-09,64.83676147460938,51432000.0
2014-07-10,64.73696899414062,44422000.0
2014-07-11,66.20394897460938,39212000.0
2014-07-14,67.76075744628906,38537000.0
2014-07-15,67.0322494506836,44213200.0
2014-07-16,67.52125549316406,29541600.0
2014-07-17,66.27381134033203,38188000.0
2014-07-18,68.2796859741211,42456000.0
2014-07-21,69.25767517089844,49539000.0
2014-07-22,69.12793731689453,40398000.0
2014-07-23,71.14380645751953,78435000.0
2014-07-24,74.82624053955078,124168000.0
2014-07-25,75.03581237792969,45917000.0
2014-07-28,74.766357421875,41725000.0
2014-07-29,73.558837890625,41324000.0
2014-07-30,74.52685546875,36853000.0
2014-07-31,72.50101470947266,43992000.0
2014-08-01,72.21161651611328,43535000.0
2014-08-04,73.3592529296875,30777000.0
2014-08-05,72.54093933105469,34986000.0
2014-08-06,72.32138061523438,30986000.0
2014-08-07,73.01994323730469,38141000.0
2014-08-08,72.91017150878906,27202000.0
2014-08-11,73.28939819335938,24591000.0
2014-08-12,72.68064880371094,27419000.0
2014-08-13,73.61871337890625,29266000.0
2014-08-14,74.14762878417969,22207000.0
2014-08-15,73.47900390625,38846600.0
2014-08-18,74.4370346069336,23974000.0
2014-08-19,75.13560485839844,26679000.0
2014-08-20,74.65658569335938,22917000.0
2014-08-21,74.41707611083984,20102000.0
2014-08-22,74.41707611083984,20897000.0
2014-08-25,74.86614990234375,19734000.0
2014-08-26,75.80422973632812,23993000.0
2014-08-27,74.47695922851562,36323000.0
2014-08-28,73.70853424072266,21947000.0
2014-08-29,74.66656494140625,26241000.0
2014-09-02,76.52275085449219,34979000.0
2014-09-03,75.67449951171875,32389000.0
2014-09-04,75.79424285888672,26676000.0
2014-09-05,77.10157012939453,29476000.0
2014-09-08,77.73027038574219,28183000.0
2014-09-09,76.51276397705078,28882000.0
2014-09-10,77.27120971679688,29909000.0
2014-09-11,77.76020812988281,32219000.0
2014-09-12,77.32111358642578,26676800.0
2014-09-15,74.42705535888672,49679000.0
2014-09-16,75.92398071289062,37742000.0
2014-09-17,76.27326965332031,28693000.0
2014-09-18,76.84209442138672,23031000.0
2014-09-19,77.75022888183594,76671000.0
2014-09-22,76.64250183105469,31961000.0
2014-09-23,78.12945556640625,36814000.0
2014-09-24,78.37893676757812,30680000.0
2014-09-25,77.0616455078125,37533000.0
2014-09-26,78.62842559814453,28872000.0
2014-09-29,78.8379898071289,34031000.0
2014-09-30,78.87791442871094,35899000.0
2014-10-01,76.39302062988281,55090000.0
2014-10-02,76.92193603515625,36488000.0
2014-10-03,77.28119659423828,23340000.0
2014-10-06,77.40094757080078,25729000.0
2014-10-07,76.13355255126953,25317000.0
2014-10-08,77.36102294921875,32976000.0
2014-10-09,75.75433349609375,32487000.0
2014-10-10,72.76048278808594,52146000.0
2014-10-13,72.84031677246094,43938000.0
2014-10-14,73.4390869140625,50299000.0
2014-10-15,73.05986785888672,61528000.0
2014-10-16,72.4810562133789,53529000.0
2014-10-17,75.79424285888672,76342000.0
2014-10-20,76.79219818115234,34701000.0
2014-10-21,78.52863311767578,32252000.0
2014-10-22,78.20928192138672,41862000.0
2014-10-23,79.87586212158203,35056000.0
2014-10-24,80.50456237792969,32248000.0
2014-10-27,80.11536407470703,30169000.0
2014-10-28,80.60435485839844,74212000.0
2014-10-29,75.70443725585938,106120000.0
2014-10-30,73.95802307128906,83270000.0
2014-10-31,74.83621978759766,44544000.0
2014-11-03,73.7284927368164,40727000.0
2014-11-04,75.60464477539062,39326000.0
2014-11-05,74.67655181884766,35913000.0
2014-11-06,75.10566711425781,21383000.0
2014-11-07,75.44496154785156,20774000.0
2014-11-10,74.84619140625,21575100.0
2014-11-11,74.45699310302734,18715700.0
2014-11-12,74.5667724609375,26536600.0
2014-11-13,74.09773254394531,26448500.0
2014-11-14,74.7264404296875,19476900.0
2014-11-17,74.08775329589844,28701200.0
2014-11-18,74.18754577636719,20690500.0
2014-11-19,73.17962646484375,25441200.0
2014-11-20,73.44905853271484,19154900.0
2014-11-21,73.59876251220703,23060400.0
2014-11-24,73.85823059082031,22103800.0
2014-11-25,75.47490692138672,32250200.0
2014-11-26,77.46083068847656,32695300.0
2014-11-28,77.5406494140625,15992000.0
2014-12-01,74.94598388671875,31789900.0
2014-12-02,75.30525207519531,16773900.0
2014-12-03,74.7264404296875,16689900.0
2014-12-04,75.08570098876953,14362800.0
2014-12-05,76.20340728759766,24306400.0
2014-12-08,76.36307525634766,25733900.0
2014-12-09,76.68241882324219,25358600.0
2014-12-10,76.02377319335938,32210500.0
2014-12-11,77.57059478759766,33462100.0
2014-12-12,77.6703872680664,28091600.0
2014-12-15,76.83211517333984,29396500.0
2014-12-16,74.53683471679688,31554600.0
2014-12-17,75.95391845703125,29203900.0
2014-12-18,78.23921966552734,34222100.0
2014-12-19,79.7161865234375,43335000.0
2014-12-22,81.28296661376953,31395800.0
2014-12-23,80.44469451904297,19865800.0
2014-12-24,80.60435485839844,7685500.0
2014-12-26,80.61434173583984,10647400.0
2014-12-29,79.85589599609375,14134700.0
2014-12-30,79.05754852294922,14370800.0
2014-12-31,77.86000061035156,19935400.0
2015-01-02,78.28911590576172,18177500.0
2015-01-05,77.03170776367188,26452200.0
2015-01-06,75.99384307861328,27399300.0
2015-01-07,75.99384307861328,22045300.0
2015-01-08,78.0196762084961,23961000.0
2015-01-09,77.58057403564453,21157000.0
2015-01-12,76.56266784667969,19190200.0
2015-01-13,76.29322052001953,25179600.0
2015-01-14,76.12357330322266,25918600.0
2015-01-15,73.89814758300781,34134000.0
2015-01-16,75.02582550048828,21791500.0
2015-01-20,76.08364868164062,22821600.0
2015-01-21,76.58262634277344,25096700.0
2015-01-22,77.49076080322266,19519500.0
2015-01-23,77.6703872680664,16746500.0
2015-01-26,77.341064453125,19260800.0
2015-01-27,75.62459564208984,20110000.0
2015-01-28,76.08364868164062,53306400.0
2015-01-29,77.84004211425781,61293500.0
2015-01-30,75.75433349609375,42649500.0
2015-02-02,74.83621978759766,41955300.0
2015-02-03,75.24537658691406,26957700.0
2015-02-04,75.47490692138672,20277400.0
2015-02-05,75.45494842529297,15062600.0
2015-02-06,74.3172836303711,21211000.0
2015-02-09,74.28734588623047,16194300.0
2015-02-10,75.03581237792969,15811300.0
2015-02-11,76.35310363769531,20877400.0
2015-02-12,76.07367706298828,17235000.0
2015-02-13,75.58467102050781,18621900.0
2015-02-17,75.44496154785156,25254400.0
2015-02-18,76.55268859863281,22426400.0
2015-02-19,79.25713348388672,45851200.0
2015-02-20,79.73614501953125,36931700.0
2015-02-23,78.67831420898438,24139100.0
2015-02-24,78.28911590576172,18897100.0
2015-02-25,79.39684295654297,25593800.0
2015-02-26,80.24510192871094,31111900.0
2015-02-27,78.80805206298828,30739200.0
2015-03-02,79.58645629882812,21662500.0
2015-03-03,79.43675994873047,18635000.0
2015-03-04,80.73409271240234,28126700.0
2015-03-05,81.04345703125,27825700.0
2015-03-06,79.8459243774414,24488600.0
2015-03-09,79.27709197998047,18925100.0
2015-03-10,77.3909683227539,23067100.0
2015-03-11,77.41092681884766,20215700.0
2015-03-12,78.76813507080078,16093300.0
2015-03-13,77.88994598388672,18557300.0
2015-03-16,77.90989685058594,19305400.0
2015-03-17,79.19725799560547,22170000.0
2015-03-18,80.74407958984375,36912400.0
2015-03-19,82.58030700683594,42099500.0
2015-03-20,83.6281509399414,44466300.0
2015-03-23,84.25685119628906,27357300.0
2015-03-24,85.13504791259766,32576500.0
2015-03-25,82.74995422363281,37436100.0
2015-03-26,82.83977508544922,32794800.0
2015-03-27,83.1291732788086,18372600.0
2015-03-30,83.02937316894531,24527700.0
2015-03-31,82.0513916015625,19734300.0
2015-04-01,81.50251770019531,22058200.0
2015-04-02,81.39274597167969,19664100.0
2015-04-06,82.27094268798828,19062900.0
2015-04-07,82.15118408203125,17467000.0
2015-04-08,82.11126708984375,18966700.0
2015-04-09,82.0014877319336,15927300.0
2015-04-10,81.87175750732422,12529700.0
2015-04-13,82.83977508544922,26883100.0
2015-04-14,83.34872436523438,19634200.0
2015-04-15,82.5403823852539,22390900.0
2015-04-16,82.14120483398438,13769700.0
2015-04-17,80.61434173583984,24215000.0
2015-04-20,82.91960144042969,28796800.0
