Date,Close_GOOGL,Volume_GOOGL
2012-07-16,14.370893478393555,58445496
2012-07-17,14.4161376953125,67136796
2012-07-18,14.516873359680176,61866072
2012-07-19,14.82432746887207,186801012
2012-07-20,15.26826286315918,258289452
2012-07-23,15.38549518585205,142325532
2012-07-24,15.187024116516113,80295624
2012-07-25,15.19752311706543,72847080
2012-07-26,15.33175277709961,67340592
2012-07-27,15.871673583984375,141846012
2012-07-30,15.805183410644531,87380532
2012-07-31,15.821930885314941,74549376
2012-08-01,15.814682960510254,73710216
2012-08-02,15.716445922851562,79028892
2012-08-03,16.030900955200195,75808116
2012-08-06,16.068145751953125,71224704
2012-08-07,16.011154174804688,79192728
2012-08-08,16.053396224975586,52835112
2012-08-09,16.056398391723633,42769188
2012-08-10,16.047649383544922,57326616
2012-08-13,16.497833251953125,130585284
2012-08-14,16.71405029296875,146321532
2012-08-15,16.68605613708496,96331572
2012-08-16,16.819284439086914,68639292
2012-08-17,16.92601776123047,87020892
2012-08-20,16.886024475097656,70253676
2012-08-21,16.73529815673828,88799112
2012-08-22,16.927019119262695,76291632
2012-08-23,16.91752052307129,71296632
2012-08-24,16.96326446533203,57006936
2012-08-27,16.72804832458496,104443452
2012-08-28,16.928770065307617,82261656
2012-08-29,17.197729110717773,119492388
2012-08-30,17.03950309753418,65010924
2012-08-31,17.124740600585938,84998916
2012-09-04,17.02350616455078,75508416
2012-09-05,17.015504837036133,68259672
2012-09-06,17.482437133789062,121618260
2012-09-07,17.65116310119629,129190680
2012-09-10,17.51668357849121,102297600
2012-09-11,17.302213668823242,74877048
2012-09-12,17.26947021484375,105586308
2012-09-13,17.648414611816406,106253640
2012-09-14,17.73940086364746,104635260
2012-09-17,17.746898651123047,60271668
2012-09-18,17.954368591308594,82589328
2012-09-19,18.18483543395996,123808068
2012-09-20,18.200332641601562,116179704
2012-09-21,18.347061157226562,254109636
2012-09-24,18.73175621032715,142409448
2012-09-25,18.726255416870117,242097660
2012-09-26,18.833738327026367,226689084
2012-09-27,18.90972900390625,157086756
2012-09-28,18.8597354888916,111228660
2012-10-01,19.041709899902344,126593280
2012-10-02,18.92197608947754,111496392
2012-10-03,19.05970573425293,88243668
2012-10-04,19.198436737060547,98069832
2012-10-05,19.188438415527344,109326564
2012-10-08,18.94322395324707,78265656
2012-10-09,18.599523544311523,120007872
2012-10-10,18.61127281188965,81514404
2012-10-11,18.78424644470215,95260644
2012-10-12,18.61602020263672,96071832
2012-10-15,18.521785736083984,120643236
2012-10-16,18.614770889282227,82245672
2012-10-17,18.884483337402344,91624284
2012-10-18,17.372453689575195,497198304
2012-10-19,17.042251586914062,458828712
2012-10-22,16.964263916015625,162061776
2012-10-23,17.006258010864258,116547336
2012-10-24,16.93001937866211,99760140
2012-10-25,16.941516876220703,95947956
2012-10-26,16.87627601623535,77953968
2012-10-31,17.005008697509766,61418520
2012-11-01,17.187231063842773,81921996
2012-11-02,17.195480346679688,92883024
2012-11-05,17.07149887084961,65370564
2012-11-06,17.040502548217773,63248688
2012-11-07,16.675556182861328,89202708
2012-11-08,16.304861068725586,103776120
2012-11-09,16.573320388793945,124439436
2012-11-12,16.64505958557129,56179764
2012-11-13,16.473834991455078,63704232
2012-11-14,16.311359405517578,66669264
2012-11-15,16.17913055419922,73882044
2012-11-16,16.1771297454834,137390472
2012-11-19,16.702802658081055,94633272
2012-11-20,16.746795654296875,83464452
2012-11-21,16.644309997558594,84403512
2012-11-23,16.696802139282227,36863100
2012-11-26,16.526329040527344,88095816
2012-11-27,16.76529312133789,100247652
2012-11-28,17.089244842529297,121558320
2012-11-29,17.294715881347656,110948940
2012-11-30,17.45669174194336,126417456
2012-12-03,17.378704071044922,87612300
2012-12-04,17.273218154907227,79588332
2012-12-05,17.192981719970703,74421504
2012-12-06,17.275718688964844,58433508
2012-12-07,17.10274314880371,76695228
2012-12-10,17.13298988342285,54613332
2012-12-11,17.41944694519043,107396496
2012-12-12,17.436443328857422,96942960
2012-12-13,17.564926147460938,137658204
2012-12-14,17.546428680419922,85118796
2012-12-17,18.016860961914062,121294584
2012-12-18,18.02410888671875,120075804
2012-12-19,18.000112533569336,76667256
2012-12-20,18.056354522705078,66213720
2012-12-21,17.88812828063965,140898960
2012-12-24,17.734901428222656,33602364
2012-12-26,17.719152450561523,47248704
2012-12-27,17.6546630859375,65830104
2012-12-28,17.4976863861084,56023920
2012-12-31,17.681907653808594,79816104
2013-01-02,18.07859992980957,101550348
2013-01-03,18.08909797668457,92635272
2013-01-04,18.44654655456543,110429460
2013-01-07,18.366058349609375,66161772
2013-01-08,18.329814910888672,66976956
2013-01-09,18.45029640197754,80907012
2013-01-10,18.534284591674805,73354572
2013-01-11,18.497039794921875,51356592
2013-01-14,18.07859992980957,114441444
2013-01-15,18.120594024658203,156950892
2013-01-16,17.87713050842285,80855064
2013-01-17,17.780393600463867,88371540
2013-01-18,17.610170364379883,128942928
2013-01-22,17.56917381286621,151544304
2013-01-23,18.53478240966797,236127636
2013-01-24,18.852487564086914,135172692
2013-01-25,18.8389892578125,88946964
2013-01-28,18.765499114990234,65018916
2013-01-29,18.8392391204834,69814116
2013-01-30,18.842988967895508,69250680
2013-01-31,18.889482498168945,65302632
2013-02-01,19.387157440185547,149694156
2013-02-04,18.972719192504883,121498380
2013-02-05,19.140695571899414,74753172
2013-02-06,19.251428604125977,83040876
2013-02-07,19.345914840698242,113494392
2013-02-08,19.631372451782227,120683196
2013-02-11,19.557634353637695,86625288
2013-02-12,19.51464080810547,74285640
2013-02-13,19.568632125854492,47880072
2013-02-14,19.692615509033203,69342588
2013-02-15,19.819345474243164,109082808
2013-02-19,20.168292999267578,117154728
2013-02-20,19.808597564697266,110457432
2013-02-21,19.88533592224121,140115744
2013-02-22,19.98982048034668,82073844
2013-02-25,19.766353607177734,92063844
2013-02-26,19.750356674194336,88011900
2013-02-27,19.9915714263916,80962956
2013-02-28,20.02706527709961,90541368
2013-03-01,20.151796340942383,86928984
2013-03-04,20.53449058532715,110912976
2013-03-05,20.961929321289062,161602236
2013-03-06,20.78145408630371,114805080
2013-03-07,20.81195068359375,82025892
2013-03-08,20.784954071044922,116359524
2013-03-11,20.867443084716797,63724212
2013-03-12,20.687217712402344,80251668
2013-03-13,20.62972640991211,65586348
2013-03-14,20.535490036010742,65981952
2013-03-15,20.354516983032227,123864012
2013-03-18,20.191791534423828,73458468
2013-03-19,20.280027389526367,83844072
2013-03-20,20.364765167236328,58493448
2013-03-21,20.278528213500977,59044896
2013-03-22,20.25478172302246,59468472
2013-03-25,20.238033294677734,68411520
2013-03-26,20.307525634765625,47628324
2013-03-27,20.063560485839844,86441472
2013-03-28,19.85184097290039,91420488
2013-04-01,20.02681541442871,72219708
2013-04-02,20.323020935058594,81578340
2013-04-03,20.15204620361328,69470460
2013-04-04,19.873836517333984,97806096
2013-04-05,19.573381423950195,137218644
2013-04-08,19.368412017822266,113170716
2013-04-09,19.43840217590332,86205708
2013-04-10,19.751605987548828,79064856
2013-04-11,19.756855010986328,81066852
2013-04-12,19.748355865478516,65402532
2013-04-15,19.545385360717773,98025876
2013-04-16,19.831342697143555,69610320
2013-04-17,19.561134338378906,81398520
2013-04-18,19.14494514465332,132767100
2013-04-19,19.993820190429688,231895872
2013-04-22,19.999820709228516,115220664
2013-04-23,20.194541931152344,91600308
2013-04-24,20.333271026611328,73090836
2013-04-25,20.22453498840332,79608312
2013-04-26,20.032564163208008,99408492
2013-04-29,20.473501205444336,91939968
2013-04-30,20.611230850219727,92175732
2013-05-01,20.50774383544922,58141800
2013-05-02,20.737211227416992,80651268
2013-05-03,21.139902114868164,100403496
2013-05-06,21.535594940185547,85566348
2013-05-07,21.427610397338867,78281640
2013-05-08,21.83755111694336,98633268
2013-05-09,21.7838077545166,87935976
2013-05-10,22.002527236938477,75832092
2013-05-13,21.935035705566406,57882060
2013-05-14,22.17424964904785,63108828
2013-05-15,22.89389419555664,159276564
2013-05-16,22.59343910217285,128255616
2013-05-17,22.72616958618164,111568320
2013-05-20,22.709922790527344,90817092
2013-05-21,22.670927047729492,79240680
2013-05-22,22.232240676879883,102321576
2013-05-23,22.066516876220703,90912996
2013-05-24,21.829801559448242,91780128
2013-05-28,22.028522491455078,90209700
2013-05-29,21.70456886291504,80455464
2013-05-30,21.765810012817383,84743172
2013-05-31,21.777307510375977,78697224
2013-06-03,21.687570571899414,98928972
2013-06-04,21.47435188293457,74669256
2013-06-05,21.489349365234375,84187728
2013-06-06,21.61283302307129,103060836
2013-06-07,21.990026473999023,106877016
2013-06-10,22.252239227294922,93418488
2013-06-11,21.992027282714844,70233696
2013-06-12,21.796306610107422,88103808
2013-06-13,21.92178726196289,82713204
2013-06-14,21.87279510498047,89710200
2013-06-17,22.153003692626953,85766148
2013-06-18,22.5122013092041,86589324
2013-06-19,22.513700485229492,116519364
2013-06-20,22.115259170532227,134745120
2013-06-21,22.020023345947266,159132708
2013-06-24,21.741565704345703,120555324
2013-06-25,21.65182876586914,102025872
2013-06-26,21.838050842285156,73182744
2013-06-27,21.923538208007812,76982940
2013-06-28,22.006025314331055,93878028
2013-07-01,22.193748474121094,68923008
2013-07-02,22.05451774597168,75584340
2013-07-03,22.157503128051758,41838120
2013-07-05,22.33397674560547,68007924
2013-07-08,22.62393569946289,78701220
2013-07-09,22.627683639526367,79096824
2013-07-10,22.64643096923828,68267664
2013-07-11,23.00263023376465,103264632
2013-07-12,23.071619033813477,102625272
2013-07-15,23.113862991333008,78341580
2013-07-16,22.986881256103516,79240680
2013-07-17,22.960384368896484,60183756
2013-07-18,22.76366424560547,145234620
2013-07-19,22.411714553833008,294077628
2013-07-22,22.764163970947266,116011872
2013-07-23,22.591690063476562,81746172
2013-07-24,22.56919288635254,83056860
2013-07-25,22.189247131347656,119923956
2013-07-26,22.130508422851562,71036892
2013-07-29,22.053518295288086,75600324
2013-07-30,22.269737243652344,70153776
2013-07-31,22.19049835205078,86853060
2013-08-01,22.602188110351562,85450464
2013-08-02,22.66092872619629,68487444
2013-08-05,22.621685028076172,52335612
2013-08-06,22.410966873168945,60183756
2013-08-07,22.262989044189453,55112832
2013-08-08,22.313230514526367,59460480
2013-08-09,22.256990432739258,52895052
2013-08-12,22.134506225585938,55024920
2013-08-13,22.02802085876465,56735208
2013-08-14,21.742063522338867,83204712
2013-08-15,21.488351821899414,74693232
2013-08-16,21.41961097717285,66936996
2013-08-19,21.638078689575195,72363564
2013-08-20,21.6323299407959,49270680
2013-08-21,21.730066299438477,70221708
2013-08-22,21.839550018310547,34761204
2013-08-23,21.75206184387207,43040916
2013-08-26,21.65657615661621,42057900
2013-08-27,21.250635147094727,69294636
2013-08-28,21.210641860961914,53142804
2013-08-29,21.382617950439453,59080860
2013-08-30,21.169397354125977,74389536
2013-09-03,21.50634765625,81822096
2013-09-04,21.78755760192871,81566352
2013-09-05,21.98577880859375,51600348
2013-09-06,21.986278533935547,62401536
2013-09-09,22.197996139526367,49334616
2013-09-10,22.2134952545166,51452496
2013-09-11,22.40146827697754,64359576
2013-09-12,22.32322883605957,43776180
2013-09-13,22.223493576049805,52962984
2013-09-16,22.190746307373047,53406540
2013-09-17,22.149503707885742,50325624
2013-09-18,22.57969093322754,77310612
2013-09-19,22.456457138061523,63852084
2013-09-20,22.574440002441406,173638188
2013-09-23,22.159252166748047,71024904
2013-09-24,22.16775131225586,59412528
2013-09-25,21.92753791809082,65894040
2013-09-26,21.951034545898438,50345604
2013-09-27,21.906539916992188,50301648
2013-09-30,21.894542694091797,68827104
2013-10-01,22.171751022338867,67324608
2013-10-02,22.196496963500977,59752188
2013-10-03,21.89904022216797,84595320
2013-10-04,21.80555534362793,54265680
2013-10-07,21.640329360961914,51692256
2013-10-08,21.338623046875,77670252
2013-10-09,21.39336395263672,105945948
2013-10-10,21.70281982421875,90121788
2013-10-11,21.79655647277832,56299644
2013-10-14,21.8995418548584,49694256
2013-10-15,22.047019958496094,63612324
2013-10-16,22.447460174560547,80223696
2013-10-17,22.216495513916016,170093736
2013-10-18,25.281545639038086,462193344
2013-10-21,25.078826904296875,144986868
2013-10-22,25.171310424804688,88255656
2013-10-23,25.78147315979004,106421472
2013-10-24,25.634992599487305,83600316
2013-10-25,25.37628173828125,81138780
2013-10-28,25.37128257751465,46301652
2013-10-29,25.902204513549805,64135800
2013-10-30,25.756725311279297,52911036
2013-10-31,25.760725021362305,65534400
2013-11-01,25.672237396240234,51280668
2013-11-04,25.648990631103516,45506448
2013-11-05,25.534257888793945,47208744
2013-11-06,25.56500244140625,36479484
2013-11-07,25.195058822631836,67116816
2013-11-08,25.39702796936035,51580368
2013-11-11,25.26104736328125,44459496
2013-11-12,25.290794372558594,48675276
2013-11-13,25.807968139648438,63112824
2013-11-14,25.876956939697266,46621332
2013-11-15,25.83521270751953,51000948
2013-11-18,25.78497314453125,70317612
2013-11-19,25.626245498657227,45218736
2013-11-20,25.554004669189453,38509452
2013-11-21,25.847963333129883,43628328
2013-11-22,25.79347038269043,50117832
2013-11-25,26.14441680908203,64455480
2013-11-26,26.45637321472168,91360548
2013-11-27,26.573856353759766,44899056
2013-11-29,26.485868453979492,47664288
2013-12-02,26.358137130737305,54873072
2013-12-03,26.3276424407959,66976956
2013-12-04,26.450624465942383,47616336
2013-12-05,26.429628372192383,45302652
2013-12-06,26.742830276489258,57094848
2013-12-09,26.94955062866211,59244696
2013-12-10,27.11252784729004,74081844
2013-12-11,26.92830467224121,68403528
2013-12-12,26.745080947875977,63796140
2013-12-13,26.5158634185791,86409504
2013-12-16,26.820568084716797,64015920
2013-12-17,26.74258041381836,61366572
2013-12-18,27.114776611328125,88323588
2013-12-19,27.151521682739258,66561372
2013-12-20,27.5114688873291,130333536
2013-12-23,27.873414993286133,68795136
2013-12-24,27.791927337646484,29338632
2013-12-26,27.932405471801758,53458488
2013-12-27,27.955902099609375,62725212
2013-12-30,27.73243522644043,49394556
2013-12-31,28.01364517211914,54261684
2014-01-02,27.823923110961914,72783144
2014-01-03,27.620952606201172,66601332
2014-01-06,27.92890739440918,70701228
2014-01-07,28.467329025268555,102001896
2014-01-08,28.526569366455078,89610300
2014-01-09,28.251859664916992,83296620
2014-01-10,28.2503604888916,85654260
2014-01-13,28.07038688659668,96659244
2014-01-14,28.730789184570312,99204696
2014-01-15,28.711292266845703,77929992
2014-01-16,28.90126609802246,67288644
2014-01-17,28.759035110473633,107943948
2014-01-21,29.088237762451172,79116804
2014-01-22,29.121232986450195,62793144
2014-01-23,28.99825096130371,77886036
2014-01-24,28.09163475036621,155544300
2014-01-27,27.526716232299805,173969856
2014-01-28,28.071136474609375,88319592
2014-01-29,27.6689453125,95100804
2014-01-30,28.380590438842773,203452344
2014-01-31,29.51992416381836,222429348
2014-02-03,28.33159828186035,182581236
2014-02-04,28.449831008911133,112363524
2014-02-05,28.5758113861084,95684220
2014-02-06,28.9947509765625,77786136
2014-02-07,29.431686401367188,105342552
2014-02-10,29.318954467773438,77730192
2014-02-11,29.750141143798828,81949968
2014-02-12,29.66290283203125,68911020
2014-02-13,29.993106842041016,73382544
2014-02-14,30.065593719482422,87380532
2014-02-18,30.267562866210938,84271644
2014-02-19,30.054096221923828,84059856
2014-02-20,30.098339080810547,67963968
2014-02-21,30.09033966064453,74417508
2014-02-24,30.30830955505371,66905028
2014-02-25,30.49553108215332,57490452
2014-02-26,30.499780654907227,79208712
2014-02-27,30.475784301757812,50349600
2014-02-28,30.386798858642578,92451456
2014-03-03,30.06284523010254,84107808
2014-03-04,30.36829948425293,58649292
2014-03-05,30.452035903930664,49362588
2014-03-06,30.485782623291016,50673276
2014-03-07,30.36530113220215,60543396
2014-03-10,30.284812927246094,48535416
2014-03-11,29.99535369873047,68451480
2014-03-12,30.178077697753906,78493428
2014-03-13,29.722145080566406,93730176
2014-03-14,29.315702438354492,91664244
2014-03-17,29.798133850097656,86397516
2014-03-18,30.277063369750977,72527400
2014-03-19,29.976856231689453,64451484
2014-03-20,29.92461585998535,67320612
2014-03-21,29.571666717529297,128211660
2014-03-24,28.944007873535156,121362516
2014-03-25,28.963756561279297,96311592
2014-03-26,28.295103073120117,103096800
2014-03-27,27.85291862487793,152735112
2014-03-28,27.99964714050293,90265644
2014-03-31,27.858667373657227,77614308
2014-04-01,28.368093490600586,87152760
2014-04-02,28.373342514038086,83360556
2014-04-03,28.54224395751953,80366000
2014-04-04,27.231246948242188,107274000
2014-04-07,27.000511169433594,79232000
2014-04-08,27.843544006347656,69650000
2014-04-09,28.31949806213379,60632000
2014-04-10,27.303163528442383,65890000
2014-04-11,26.857175827026367,63494000
2014-04-14,27.228750228881836,50824000
2014-04-15,27.403549194335938,79956000
2014-04-16,28.162677764892578,91644000
2014-04-17,27.13585662841797,112294000
2014-04-21,26.937583923339844,48502000
2014-04-22,27.243732452392578,46622000
2014-04-23,26.844690322875977,39114000
2014-04-24,26.69136619567871,41348000
2014-04-25,26.125017166137695,47400000
2014-04-28,26.1190242767334,75056000
2014-04-29,26.785757064819336,50704000
2014-04-30,26.713340759277344,40770000
2014-05-01,26.895631790161133,40086000
2014-05-02,26.662899017333984,35616000
2014-05-05,26.735815048217773,24568000
2014-05-06,26.098546981811523,36700000
2014-05-07,25.87030792236328,61486000
2014-05-08,25.978683471679688,49040000
2014-05-09,26.300813674926758,45224000
2014-05-12,26.890636444091797,38968000
2014-05-13,27.04595947265625,40240000
2014-05-14,26.689868927001953,25618000
2014-05-15,26.425670623779297,36658000
2014-05-16,26.384719848632812,38154000
2014-05-19,26.910614013671875,39530000
2014-05-20,26.988525390625,48506000
2014-05-21,27.453493118286133,31294000
2014-05-22,27.74066162109375,42994000
2014-05-23,28.157684326171875,53450000
2014-05-27,28.710548400878906,43716000
2014-05-28,28.48980140686035,31632000
2014-05-29,28.495296478271484,28222000
2014-05-30,28.549734115600586,37434000
2014-06-02,28.18465232849121,33210000
2014-06-03,27.693716049194336,40626000
2014-06-04,27.656259536743164,34582000
2014-06-05,28.21411895751953,35868000
2014-06-06,28.26905632019043,34804000
2014-06-09,28.503787994384766,30594000
2014-06-10,28.382427215576172,29676000
2014-06-11,28.342472076416016,22580000
2014-06-12,27.942930221557617,30930000
2014-06-13,27.985382080078125,27066000
2014-06-16,27.583343505859375,39436000
2014-06-17,27.499439239501953,29552000
2014-06-18,28.000864028930664,41212000
2014-06-19,28.21711540222168,52548000
2014-06-20,28.293527603149414,63212000
2014-06-23,28.681583404541016,34456000
2014-06-24,28.59418296813965,56886000
2014-06-25,29.262914657592773,42294000
2014-06-26,29.20498275756836,40248000
2014-06-27,29.25092887878418,40426000
2014-06-30,29.199987411499023,29578000
2014-07-01,29.54059600830078,32864000
2014-07-02,29.505136489868164,23916000
2014-07-03,29.620004653930664,17978000
2014-07-07,29.504138946533203,26734000
2014-07-08,28.8868465423584,42504000
2014-07-09,29.13456153869629,27456000
2014-07-10,28.968753814697266,28724000
2014-07-11,29.298873901367188,30232000
2014-07-14,29.678937911987305,39032000
2014-07-15,29.619007110595703,33476000
2014-07-16,29.497146606445312,28816000
2014-07-17,29.007707595825195,58706000
2014-07-18,30.220815658569336,97432000
2014-07-21,29.887699127197266,44758000
2014-07-22,30.143903732299805,37632000
2014-07-23,30.224811553955078,22120000
2014-07-24,30.115936279296875,27100000
2014-07-25,29.869718551635742,27200000
2014-07-28,29.91666603088379,27162000
2014-07-29,29.663455963134766,27332000
2014-07-30,29.737869262695312,24302000
2014-07-31,28.94428253173828,46190000
2014-08-01,28.64712142944336,44266000
2014-08-04,29.08012580871582,30388000
2014-08-05,28.624147415161133,32876000
2014-08-06,28.691572189331055,26456000
2014-08-07,28.557723999023438,23260000
2014-08-08,28.863872528076172,29866000
2014-08-11,28.82941246032715,24068000
2014-08-12,28.57320785522461,27890000
2014-08-13,29.194494247436523,37988000
2014-08-14,29.19898796081543,25458000
2014-08-15,29.152042388916016,34468000
2014-08-18,29.60102653503418,29320000
2014-08-19,29.821273803710938,20864000
2014-08-20,29.736371994018555,19346000
2014-08-21,29.58704376220703,22640000
2014-08-22,29.593036651611328,17544000
2014-08-25,29.494647979736328,25912000
2014-08-26,29.372289657592773,29434000
2014-08-27,29.1165828704834,27292000
2014-08-28,28.982736587524414,28116000
2014-08-29,29.084619522094727,24122000
2014-09-02,29.39776039123535,31660000
2014-09-03,29.442209243774414,31580000
2014-09-04,29.623001098632812,32616000
2014-09-05,29.854736328125,35982000
2014-09-08,30.047014236450195,31984000
2014-09-09,29.56456756591797,31424000
2014-09-10,29.636985778808594,23202000
2014-09-11,29.521617889404297,30028000
2014-09-12,29.211475372314453,37030000
2014-09-15,29.048662185668945,30908000
2014-09-16,29.405250549316406,31592000
2014-09-17,29.6304931640625,34390000
2014-09-18,29.829265594482422,29890000
2014-09-19,30.235300064086914,83832000
2014-09-22,29.829265594482422,35644000
2014-09-23,29.525114059448242,28074000
2014-09-24,29.886699676513672,35160000
2014-09-25,29.228954315185547,33420000
2014-09-26,29.361303329467773,25782000
2014-09-29,29.3568058013916,22874000
2014-09-30,29.38677215576172,31430000
2014-10-01,28.94827651977539,28954000
2014-10-02,29.010705947875977,30726000
2014-10-03,29.27889633178711,24290000
2014-10-06,29.355308532714844,25722000
2014-10-07,28.67209243774414,30914000
2014-10-08,29.153541564941406,44158000
2014-10-09,28.507781982421875,48234000
2014-10-10,27.727678298950195,59574000
2014-10-13,27.206274032592773,55116000
2014-10-14,27.40304946899414,52198000
2014-10-15,27.00550651550293,76720000
2014-10-16,26.81522560119629,76100000
2014-10-17,26.1185245513916,119930000
2014-10-20,26.588483810424805,54964000
2014-10-21,26.87066078186035,49190000
2014-10-22,27.1033935546875,59474000
2014-10-23,27.650766372680664,43026000
2014-10-24,27.413537979125977,43508000
2014-10-27,27.462480545043945,31934000
2014-10-28,27.914962768554688,34774000
2014-10-29,27.890491485595703,41066000
2014-10-30,27.981386184692383,32250000
2014-10-31,28.360950469970703,46810000
2014-11-03,28.156185150146484,30834000
2014-11-04,28.177160263061523,27726000
2014-11-05,27.765634536743164,32906000
2014-11-06,27.55287742614746,33014000
2014-11-07,27.559370040893555,31782000
2014-11-10,27.87950325012207,26090000
2014-11-11,28.03232765197754,21966000
2014-11-12,27.880502700805664,21882000
2014-11-13,27.79010581970215,30220000
2014-11-14,27.727678298950195,28502000
2014-11-17,27.300668716430664,33612000
2014-11-18,27.194290161132812,36440000
2014-11-19,27.328636169433594,30346000
2014-11-20,27.156831741333008,35016000
2014-11-21,27.26321029663086,50120000
2014-11-24,27.342618942260742,33076000
2014-11-25,27.43001937866211,38072000
2014-11-26,27.355104446411133,29604000
2014-11-28,27.422527313232422,24202000
2014-12-01,26.951568603515625,39888000
2014-12-02,26.898630142211914,41480000
